Timestamp,TrafficCount
06-24-2013,239.2
06-25-2013,257.13
06-26-2013,221.03
06-27-2013,217.5
06-28-2013,219.73
06-29-2013,170.01
06-30-2013,230.88
07-01-2013,212.7
07-02-2013,237.65
07-03-2013,231.54
07-04-2013,219.67
07-05-2013,176.52
07-06-2013,175.1
07-07-2013,187.74
07-08-2013,174.16
07-09-2013,190.51
07-10-2013,184.33
07-11-2013,220.01
07-12-2013,143.74
07-13-2013,94.59
07-14-2013,164.58
07-15-2013,247.2
07-16-2013,214.74
07-17-2013,242.33
07-18-2013,200.52
07-19-2013,160.06
07-20-2013,162.63
07-21-2013,138.9
07-22-2013,182.9
07-23-2013,214.32
07-24-2013,196.1
07-25-2013,214.77
07-26-2013,149.7
07-27-2013,112.37
07-28-2013,151.24
07-29-2013,145.49
07-30-2013,198.79
07-31-2013,204.45
08-01-2013,209.06
08-02-2013,157.97
08-03-2013,122.74
08-04-2013,150.45
08-05-2013,194.97
08-06-2013,204.38
08-07-2013,800.06
08-08-2013,141.65
08-09-2013,112.1
08-10-2013,108.45
08-11-2013,107.59
08-12-2013,148.45
08-13-2013,184.87
08-14-2013,203.48
08-15-2013,165.91
08-16-2013,144.22
08-17-2013,111.14
08-18-2013,67
08-19-2013,-302.96
08-20-2013,173.64
08-21-2013,153.9
08-22-2013,176.7
08-23-2013,164.48
08-24-2013,134.28
08-25-2013,105.45
08-26-2013,178.61
08-27-2013,175.62
08-28-2013,170.52
08-29-2013,141.3
08-30-2013,113.72
08-31-2013,89.31
09-01-2013,110.39
09-02-2013,140.83
09-03-2013,167.61
09-04-2013,185.63
09-05-2013,182.31
09-06-2013,141.08
09-07-2013,58.1
09-08-2013,38.64
09-09-2013,156.68
09-10-2013,130.01
09-11-2013,165.9
09-12-2013,814.34
09-13-2013,69.4
09-14-2013,106.02
09-15-2013,118.89
09-16-2013,116.49
09-17-2013,97.15
09-18-2013,155.76
09-19-2013,157.36
09-20-2013,75.7
09-21-2013,95.45
09-22-2013,98.07
09-23-2013,144.09
09-24-2013,163.78
09-25-2013,144.12
09-26-2013,176.68
09-27-2013,108.07
09-28-2013,89.71
09-29-2013,74.81
09-30-2013,118.39
10-01-2013,138.7
10-02-2013,164.31
10-03-2013,189.91
10-04-2013,78.25
10-05-2013,50.74
10-06-2013,135.77
10-07-2013,125.25
10-08-2013,145.27
10-09-2013,195.98
10-10-2013,133.49
10-11-2013,159.88
10-12-2013,109.87
10-13-2013,88.8
10-14-2013,186.59
10-15-2013,149.19
10-16-2013,191.03
10-17-2013,158.77
10-18-2013,149.59
10-19-2013,134.94
10-20-2013,104.94
10-21-2013,117.12
10-22-2013,179.29
10-23-2013,159.15
10-24-2013,205.39
10-25-2013,124.39
10-26-2013,90.85
10-27-2013,113
10-28-2013,106.67
10-29-2013,148.04
10-30-2013,210.8
10-31-2013,143.48
11-01-2013,99.79
11-02-2013,118.54
11-03-2013,143.3
11-04-2013,163.74
11-05-2013,202.8
11-06-2013,167.58
11-07-2013,130.2
11-08-2013,169.48
11-09-2013,103.17
11-10-2013,113.65
11-11-2013,185.36
11-12-2013,198.32
11-13-2013,204.54
11-14-2013,226.65
11-15-2013,122.77
11-16-2013,141.46
11-17-2013,128.49
11-18-2013,166.14
11-19-2013,230.02
11-20-2013,213.35
11-21-2013,193.6
11-22-2013,173.4
11-23-2013,116.98
11-24-2013,114.03
11-25-2013,141.36
11-26-2013,150.8
11-27-2013,260.31
11-28-2013,160.92
11-29-2013,149.5
11-30-2013,127.73
12-01-2013,151.33
12-02-2013,693.44
12-03-2013,230.28
12-04-2013,203.22
12-05-2013,193.3
12-06-2013,171.16
12-07-2013,137.57
12-08-2013,193.04
12-09-2013,197.76
12-10-2013,236.49
12-11-2013,243.79
12-12-2013,236.29
12-13-2013,178.16
12-14-2013,120.97
12-15-2013,172.51
12-16-2013,178.91
12-17-2013,214.67
12-18-2013,251.69
12-19-2013,247.77
12-20-2013,184.06
12-21-2013,171.04
12-22-2013,215.04
12-23-2013,211.22
12-24-2013,302.96
12-25-2013,261.23
12-26-2013,182.88
12-27-2013,212.48
12-28-2013,182.99
12-29-2013,214.88
12-30-2013,232.2
12-31-2013,244.64
01-01-2014,226.67
01-02-2014,231.87
01-03-2014,182.57
01-04-2014,169.14
01-05-2014,207.54
01-06-2014,267.3
01-07-2014,268.14
01-08-2014,237.55
01-09-2014,258.36
01-10-2014,243.89
01-11-2014,178.52
01-12-2014,199.57
01-13-2014,235.98
01-14-2014,248.69
01-15-2014,293.66
01-16-2014,254.19
01-17-2014,234.4
01-18-2014,181.47
01-19-2014,201.84
01-20-2014,263.49
01-21-2014,268.75
01-22-2014,330.33
01-23-2014,256.88
01-24-2014,239.12
01-25-2014,236.52
01-26-2014,186.79
01-27-2014,210.82
01-28-2014,249.28
01-29-2014,328
01-30-2014,262.28
01-31-2014,306.6
02-01-2014,208.15
02-02-2014,235.84
02-03-2014,302.29
02-04-2014,346.39
02-05-2014,356.7
02-06-2014,314.93
02-07-2014,276.79
02-08-2014,245.52
02-09-2014,259.04
02-10-2014,258.21
02-11-2014,283.93
02-12-2014,313.13
02-13-2014,288.41
02-14-2014,247.69
02-15-2014,255.85
02-16-2014,271.09
02-17-2014,281.71
02-18-2014,348.71
02-19-2014,291.94
02-20-2014,294.97
02-21-2014,248.13
02-22-2014,198.68
02-23-2014,251.91
02-24-2014,283.1
02-25-2014,356.13
02-26-2014,342.65
02-27-2014,280.46
02-28-2014,318.53
03-01-2014,281.85
03-02-2014,274.38
03-03-2014,286.19
03-04-2014,299.88
03-05-2014,322.99
03-06-2014,338.57
03-07-2014,324.42
03-08-2014,294.9
03-09-2014,252.45
03-10-2014,268.56
03-11-2014,331.93
03-12-2014,292.48
03-13-2014,323.67
03-14-2014,277.7
03-15-2014,248.6
03-16-2014,228.57
03-17-2014,313
03-18-2014,318.55
03-19-2014,310.74
03-20-2014,246.92
03-21-2014,283.69
03-22-2014,307.37
03-23-2014,312.63
03-24-2014,291.23
03-25-2014,319.14
03-26-2014,353.88
03-27-2014,295.77
03-28-2014,293.76
03-29-2014,283.89
03-30-2014,303.28
03-31-2014,301.5
04-01-2014,330.29
04-02-2014,321.23
04-03-2014,300.91
04-04-2014,281.24
04-05-2014,274.45
04-06-2014,295.8
04-07-2014,284.11
04-08-2014,372.72
04-09-2014,336.25
04-10-2014,742.23
04-11-2014,267.75
04-12-2014,204.02
04-13-2014,294.26
04-14-2014,321.65
04-15-2014,896.13
04-16-2014,343.41
04-17-2014,332.72
04-18-2014,245.74
04-19-2014,249.62
04-20-2014,290.08
04-21-2014,269.77
04-22-2014,339.35
04-23-2014,305.41
04-24-2014,328.9
04-25-2014,281.19
04-26-2014,219.58
04-27-2014,296.3
04-28-2014,279.57
04-29-2014,308.41
04-30-2014,340.84
05-01-2014,342.31
05-02-2014,252.89
05-03-2014,257.56
05-04-2014,273.81
05-05-2014,311.03
05-06-2014,328.7
05-07-2014,322.13
05-08-2014,288.25
05-09-2014,275.64
05-10-2014,224.28
05-11-2014,184.99
05-12-2014,299.41
05-13-2014,341.55
05-14-2014,266.77
05-15-2014,278.1
05-16-2014,283.24
05-17-2014,296.67
05-18-2014,252.57
05-19-2014,264.21
05-20-2014,308.17
05-21-2014,353.89
05-22-2014,280.76
05-23-2014,241.23
05-24-2014,226.5
05-25-2014,221.45
05-26-2014,278.6
05-27-2014,346.38
05-28-2014,320.51
05-29-2014,283.41
05-30-2014,246.63
05-31-2014,192.11
06-01-2014,259.89
06-02-2014,266.02
06-03-2014,293.6
06-04-2014,384.52
06-05-2014,289.37
06-06-2014,227.24
06-07-2014,212.56
06-08-2014,258.47
06-09-2014,262.67
06-10-2014,253.96
06-11-2014,31.4
06-12-2014,256.87
06-13-2014,284.47
06-14-2014,241.77
06-15-2014,210.07
06-16-2014,283.3
06-17-2014,283
06-18-2014,309.09
06-19-2014,276.98
06-20-2014,207.73
06-21-2014,189.88
06-22-2014,238.17
06-23-2014,234.04
06-24-2014,262.31
06-25-2014,254.96
06-26-2014,266.49
06-27-2014,271.46
06-28-2014,170.28
06-29-2014,204
06-30-2014,268.68
07-01-2014,261.36
07-02-2014,281.08
07-03-2014,220.28
07-04-2014,221.54
07-05-2014,183.21
07-06-2014,218.97
07-07-2014,253.99
07-08-2014,319.03
07-09-2014,275.21
07-10-2014,245.94
07-11-2014,206.67
07-12-2014,170.06
07-13-2014,193.8
07-14-2014,674.66
07-15-2014,249.57
07-16-2014,284.76
07-17-2014,203.77
07-18-2014,221.47
07-19-2014,203.02
07-20-2014,173.63
07-21-2014,153.59
07-22-2014,221.5
07-23-2014,275.63
07-24-2014,219.79
07-25-2014,159.48
07-26-2014,149.02
07-27-2014,189.21
07-28-2014,211.97
07-29-2014,222.45
07-30-2014,225.84
07-31-2014,202.45
08-01-2014,153.35
08-02-2014,194.05
08-03-2014,152.24
08-04-2014,220.92
08-05-2014,258.73
08-06-2014,252.32
08-07-2014,193.89
08-08-2014,179.03
08-09-2014,145.68
08-10-2014,130.42
08-11-2014,191.41
08-12-2014,184.13
08-13-2014,250.07
08-14-2014,186.19
08-15-2014,167.2
08-16-2014,146.71
08-17-2014,139.99
08-18-2014,191.53
08-19-2014,195.41
08-20-2014,235.95
08-21-2014,158.06
08-22-2014,159.36
08-23-2014,182.25
08-24-2014,115.73
08-25-2014,154.33
08-26-2014,214.67
08-27-2014,213.33
08-28-2014,195.27
08-29-2014,163.36
08-30-2014,144.71
08-31-2014,163.69
09-01-2014,176.86
09-02-2014,191.27
09-03-2014,221.27
09-04-2014,229.77
09-05-2014,143.73
09-06-2014,100.54
09-07-2014,159.82
09-08-2014,159.95
09-09-2014,139.49
09-10-2014,222.3
09-11-2014,165.7
09-12-2014,141.74
09-13-2014,130.32
09-14-2014,134.18
09-15-2014,178.13
09-16-2014,180.5
09-17-2014,211.68
09-18-2014,170.49
09-19-2014,160.53
09-20-2014,656.99
09-21-2014,104.41
09-22-2014,186.08
09-23-2014,176.69
09-24-2014,217.93
09-25-2014,185.2
09-26-2014,187.21
09-27-2014,114.01
09-28-2014,118.59
09-29-2014,158.14
09-30-2014,182.37
10-01-2014,217.74
10-02-2014,135.79
10-03-2014,115.27
10-04-2014,93.42
10-05-2014,151.77
10-06-2014,202.24
10-07-2014,188.35
10-08-2014,194.71
10-09-2014,519.19
10-10-2014,172.17
10-11-2014,98.61
10-12-2014,135.81
10-13-2014,185.86
10-14-2014,205.66
10-15-2014,206
10-16-2014,205.07
10-17-2014,78.2
10-18-2014,141.56
10-19-2014,116.48
10-20-2014,118.85
10-21-2014,209.21
10-22-2014,239.06
10-23-2014,180.22
10-24-2014,173.38
10-25-2014,168.85
10-26-2014,169.79
10-27-2014,209.86
10-28-2014,219.38
10-29-2014,211.15
10-30-2014,148.3
10-31-2014,148.24
11-01-2014,112.45
11-02-2014,196.32
11-03-2014,693.03
11-04-2014,9.05
11-05-2014,228.61
11-06-2014,195.15
11-07-2014,202.62
11-08-2014,123.95
11-09-2014,153.04
11-10-2014,161.83
11-11-2014,179.64
11-12-2014,206.05
11-13-2014,199.78
11-14-2014,156.29
11-15-2014,129.11
11-16-2014,120.04
11-17-2014,185.47
11-18-2014,182.29
11-19-2014,247.74
11-20-2014,210.27
11-21-2014,138.2
11-22-2014,146.42
11-23-2014,144.23
11-24-2014,203.47
11-25-2014,261.47
11-26-2014,190.01
11-27-2014,219.34
11-28-2014,178.99
11-29-2014,179.38
11-30-2014,176.91
12-01-2014,185.33
12-02-2014,228.71
12-03-2014,225.8
12-04-2014,252.27
12-05-2014,192.5
12-06-2014,219.19
12-07-2014,179.2
12-08-2014,195.63
12-09-2014,208.12
12-10-2014,209.97
12-11-2014,195.18
12-12-2014,208.13
12-13-2014,193.92
12-14-2014,150.79
12-15-2014,245.37
12-16-2014,243.6
12-17-2014,268.48
12-18-2014,284.9
12-19-2014,233.73
12-20-2014,184.38
12-21-2014,177.97
12-22-2014,179.17
12-23-2014,247.7
12-24-2014,269.57
12-25-2014,229.98
12-26-2014,218.12
12-27-2014,203.13
12-28-2014,204.76
12-29-2014,226.87
12-30-2014,280.06
12-31-2014,296.07
01-01-2015,237.58
01-02-2015,-165.7
01-03-2015,208.94
01-04-2015,221.05
01-05-2015,271.01
01-06-2015,291.86
01-07-2015,319.03
01-08-2015,282.19
01-09-2015,226.43
01-10-2015,230.57
01-11-2015,202.1
01-12-2015,266.11
01-13-2015,295.27
01-14-2015,300.04
01-15-2015,281.8
01-16-2015,204.66
01-17-2015,217.75
01-18-2015,242.91
01-19-2015,277.25
01-20-2015,280.21
01-21-2015,346.64
01-22-2015,273.07
01-23-2015,285.6
01-24-2015,251.75
01-25-2015,233.98
01-26-2015,327.11
01-27-2015,285.48
01-28-2015,347.33
01-29-2015,329.02
01-30-2015,253.81
01-31-2015,285.02
02-01-2015,252.94
02-02-2015,298.93
02-03-2015,330.73
02-04-2015,329.81
02-05-2015,333
02-06-2015,299.05
02-07-2015,215.04
02-08-2015,300.25
02-09-2015,258.5
02-10-2015,358.29
02-11-2015,369.49
02-12-2015,293.51
02-13-2015,276.89
02-14-2015,238.95
02-15-2015,270
02-16-2015,299.98
02-17-2015,359.47
02-18-2015,381.46
02-19-2015,362.94
02-20-2015,280.25
02-21-2015,268.39
02-22-2015,240.19
02-23-2015,294.31
02-24-2015,370.75
02-25-2015,395.61
02-26-2015,303.58
02-27-2015,285.75
02-28-2015,279.08
03-01-2015,295.26
03-02-2015,300.07
03-03-2015,362.94
03-04-2015,348.95
03-05-2015,339.5
03-06-2015,319.5
03-07-2015,285.03
03-08-2015,282.34
03-09-2015,322.41
03-10-2015,354.82
03-11-2015,356.08
03-12-2015,337.78
03-13-2015,350.05
03-14-2015,302.98
03-15-2015,289.79
03-16-2015,346.34
03-17-2015,352.3
03-18-2015,398.12
03-19-2015,356.79
03-20-2015,310.54
03-21-2015,303.13
03-22-2015,260.72
03-23-2015,303.41
03-24-2015,333.29
03-25-2015,374.7
03-26-2015,393.04
03-27-2015,371.01
03-28-2015,309.73
03-29-2015,314.19
03-30-2015,288.06
03-31-2015,350.92
04-01-2015,352.61
04-02-2015,335.22
04-03-2015,311.88
04-04-2015,282.66
04-05-2015,252.71
04-06-2015,352.14
04-07-2015,337.85
04-08-2015,378.31
04-09-2015,402.45
04-10-2015,292.79
04-11-2015,230.73
04-12-2015,294.4
04-13-2015,360.16
04-14-2015,412.66
04-15-2015,340.46
04-16-2015,361.72
04-17-2015,302.68
04-18-2015,289.72
04-19-2015,365.88
04-20-2015,293.13
04-21-2015,367.95
04-22-2015,380.63
04-23-2015,374.03
04-24-2015,314.19
04-25-2015,297.34
04-26-2015,287.09
04-27-2015,334.39
04-28-2015,349.83
04-29-2015,381.13
04-30-2015,334.15
05-01-2015,317.52
05-02-2015,285.11
05-03-2015,321.09
05-04-2015,322.29
05-05-2015,309.85
05-06-2015,392.76
05-07-2015,316.23
05-08-2015,287.09
05-09-2015,266.16
05-10-2015,322.37
05-11-2015,265.11
05-12-2015,427.42
05-13-2015,382.28
05-14-2015,338.99
05-15-2015,296.47
05-16-2015,282.47
05-17-2015,295.19
05-18-2015,328.66
05-19-2015,356.78
05-20-2015,351.91
05-21-2015,322.15
05-22-2015,287.62
05-23-2015,263.9
05-24-2015,303.85
05-25-2015,320.6
05-26-2015,262.5
05-27-2015,359.09
05-28-2015,324.86
05-29-2015,283.75
05-30-2015,251.78
05-31-2015,296.23
06-01-2015,321.98
06-02-2015,309.12
06-03-2015,345.22
06-04-2015,287.97
06-05-2015,241.91
06-06-2015,237.93
06-07-2015,281.71
06-08-2015,314.07
06-09-2015,333.15
06-10-2015,344.97
06-11-2015,316.9
06-12-2015,252.03
06-13-2015,256
06-14-2015,21.26
06-15-2015,300.59
06-16-2015,341.48
06-17-2015,335.94
06-18-2015,304.12
06-19-2015,286.11
06-20-2015,235.79
06-21-2015,220.85
06-22-2015,268.82
06-23-2015,284.27
06-24-2015,292.45
06-25-2015,282.79
06-26-2015,230.59
06-27-2015,219.77
06-28-2015,186.56
06-29-2015,269.21
06-30-2015,293.88
07-01-2015,279.85
07-02-2015,293.82
07-03-2015,264.77
07-04-2015,178.2
07-05-2015,205.75
07-06-2015,235.57
07-07-2015,261.28
07-08-2015,311.95
07-09-2015,263.44
07-10-2015,225.68
07-11-2015,159.27
07-12-2015,231.7
07-13-2015,214.84
07-14-2015,277.32
07-15-2015,289.22
07-16-2015,293.4
07-17-2015,190.7
07-18-2015,125.05
07-19-2015,211.62
07-20-2015,282.08
07-21-2015,298.09
07-22-2015,278.86
07-23-2015,238.48
07-24-2015,235.04
07-25-2015,167.69
07-26-2015,210.48
07-27-2015,241.31
07-28-2015,285.29
07-29-2015,334.35
07-30-2015,252.39
07-31-2015,194.01
08-01-2015,183.34
08-02-2015,146.37
08-03-2015,203.41
08-04-2015,240.73
08-05-2015,244.52
08-06-2015,238.74
08-07-2015,178.61
08-08-2015,204.53
08-09-2015,183.22
08-10-2015,213.26
08-11-2015,235.58
08-12-2015,254.42
08-13-2015,248.57
08-14-2015,170.62
08-15-2015,153.28
08-16-2015,168.96
08-17-2015,173.29
08-18-2015,216.86
08-19-2015,232.31
08-20-2015,243.59
08-21-2015,192.77
08-22-2015,168.6
08-23-2015,191.98
08-24-2015,197.78
08-25-2015,241.51
08-26-2015,236.17
08-27-2015,223.03
08-28-2015,166.43
08-29-2015,97.73
08-30-2015,162.42
08-31-2015,231.99
09-01-2015,250.25
09-02-2015,258.36
09-03-2015,242.93
09-04-2015,178.99
09-05-2015,159.54
09-06-2015,146.39
09-07-2015,184.72
09-08-2015,238.84
09-09-2015,-106.61
09-10-2015,205.19
09-11-2015,162.32
09-12-2015,151.58
09-13-2015,173.98
09-14-2015,153.8
09-15-2015,163.46
09-16-2015,214.55
09-17-2015,175.9
09-18-2015,158.77
09-19-2015,145.93
09-20-2015,145.83
09-21-2015,224.59
09-22-2015,227.58
09-23-2015,234.53
09-24-2015,220.84
09-25-2015,142.04
09-26-2015,174.8
09-27-2015,154.63
09-28-2015,204.57
09-29-2015,192.31
09-30-2015,188.03
10-01-2015,225.76
10-02-2015,180.11
10-03-2015,126.63
10-04-2015,135.3
10-05-2015,216.62
10-06-2015,190.22
10-07-2015,268.96
10-08-2015,183.98
10-09-2015,188
10-10-2015,142.47
10-11-2015,-209.89
10-12-2015,176.73
10-13-2015,217.89
10-14-2015,231.09
10-15-2015,183.77
10-16-2015,193.06
10-17-2015,140.52
10-18-2015,155.83
10-19-2015,-226.28
10-20-2015,161.04
10-21-2015,228.59
10-22-2015,272.6
10-23-2015,197.77
10-24-2015,156.64
10-25-2015,158.9
10-26-2015,197.95
10-27-2015,243.01
10-28-2015,208.23
10-29-2015,244.68
10-30-2015,200.73
10-31-2015,179.92
11-01-2015,181.42
11-02-2015,203.02
11-03-2015,251.44
11-04-2015,257.97
11-05-2015,213.54
11-06-2015,174.22
11-07-2015,170.35
11-08-2015,768.87
11-09-2015,177.67
11-10-2015,204.19
11-11-2015,253.69
11-12-2015,230.18
11-13-2015,199.54
11-14-2015,180.68
11-15-2015,177.77
11-16-2015,252.92
11-17-2015,208
11-18-2015,236.12
11-19-2015,233.72
11-20-2015,161.63
11-21-2015,177.81
11-22-2015,232.61
11-23-2015,224.04
11-24-2015,261.74
11-25-2015,233.38
11-26-2015,229.04
11-27-2015,201.58
11-28-2015,182.61
11-29-2015,231.57
11-30-2015,246
12-01-2015,236.82
12-02-2015,279.78
12-03-2015,265.72
12-04-2015,248.36
12-05-2015,239.05
12-06-2015,183.21
12-07-2015,220.92
12-08-2015,242.38
12-09-2015,277.04
12-10-2015,274.27
12-11-2015,253.96
12-12-2015,207.12
12-13-2015,210.13
12-14-2015,254.59
12-15-2015,262.59
12-16-2015,344.84
12-17-2015,232.18
12-18-2015,243.7
12-19-2015,269.46
12-20-2015,228.19
12-21-2015,255.98
12-22-2015,284.51
12-23-2015,298.1
12-24-2015,316.73
12-25-2015,193.85
12-26-2015,267.3
12-27-2015,202.54
12-28-2015,264.2
12-29-2015,292.86
12-30-2015,327.49
12-31-2015,252.64
01-01-2016,270.89
01-02-2016,289.76
01-03-2016,214.25
01-04-2016,285.8
01-05-2016,297.24
01-06-2016,333.61
01-07-2016,303.25
01-08-2016,253.46
01-09-2016,261.5
01-10-2016,303.57
01-11-2016,286.4
01-12-2016,341.87
01-13-2016,300.69
01-14-2016,745.44
01-15-2016,291.32
01-16-2016,296.38
01-17-2016,277.29
01-18-2016,293.24
01-19-2016,333.71
01-20-2016,311.57
01-21-2016,337.68
01-22-2016,311.28
01-23-2016,257.63
01-24-2016,266.25
01-25-2016,317.26
01-26-2016,332.29
01-27-2016,350.6
01-28-2016,384.41
01-29-2016,292.32
01-30-2016,269.18
01-31-2016,270.95
02-01-2016,338.27
02-02-2016,347.66
02-03-2016,344.91
02-04-2016,373.76
02-05-2016,342.71
02-06-2016,271.77
02-07-2016,249.02
02-08-2016,353.31
02-09-2016,737.04
02-10-2016,389.17
02-11-2016,299.63
02-12-2016,337.59
02-13-2016,264.44
02-14-2016,321.79
02-15-2016,336.21
02-16-2016,344.31
02-17-2016,366.73
02-18-2016,373.43
02-19-2016,325.19
02-20-2016,316.48
02-21-2016,359.96
02-22-2016,303.65
02-23-2016,415.37
02-24-2016,386.17
02-25-2016,340.32
02-26-2016,295.68
02-27-2016,303.4
02-28-2016,339.71
02-29-2016,345.55
03-01-2016,418.56
03-02-2016,352.99
03-03-2016,368.05
03-04-2016,303.05
03-05-2016,322.5
03-06-2016,343.98
03-07-2016,343.21
03-08-2016,320.52
03-09-2016,398.93
03-10-2016,383.82
03-11-2016,348.86
03-12-2016,348.54
03-13-2016,299.11
03-14-2016,374.66
03-15-2016,419.21
03-16-2016,353.11
03-17-2016,384.35
03-18-2016,329.44
03-19-2016,318.75
03-20-2016,337.56
03-21-2016,348.29
03-22-2016,375.16
03-23-2016,400.92
03-24-2016,351.51
03-25-2016,317.07
03-26-2016,339.78
03-27-2016,301.99
03-28-2016,378.81
03-29-2016,405.13
03-30-2016,358.27
03-31-2016,362.93
04-01-2016,375.09
04-02-2016,299.11
04-03-2016,319.78
04-04-2016,374.22
04-05-2016,413.51
04-06-2016,395.31
04-07-2016,364.95
04-08-2016,380.65
04-09-2016,366.81
04-10-2016,355.39
04-11-2016,-18.02
04-12-2016,372.91
04-13-2016,379.87
04-14-2016,391.82
04-15-2016,354.26
04-16-2016,356.92
04-17-2016,345.56
04-18-2016,322.67
04-19-2016,417.48
04-20-2016,373.58
04-21-2016,366.9
04-22-2016,347.63
04-23-2016,369.19
04-24-2016,404.32
04-25-2016,372.53
04-26-2016,383.56
04-27-2016,408.7
04-28-2016,395.35
04-29-2016,329.87
04-30-2016,360.54
05-01-2016,328.53
05-02-2016,365.87
05-03-2016,400.7
05-04-2016,401.65
05-05-2016,389.75
05-06-2016,317.93
05-07-2016,297.04
05-08-2016,290.47
05-09-2016,359.48
05-10-2016,398.45
05-11-2016,397.35
05-12-2016,405.31
05-13-2016,327.76
05-14-2016,322.12
05-15-2016,284.97
05-16-2016,332.97
05-17-2016,390.4
05-18-2016,401.04
05-19-2016,349.89
05-20-2016,319.78
05-21-2016,261.02
05-22-2016,296.78
05-23-2016,358.24
05-24-2016,380.62
05-25-2016,385.45
05-26-2016,351.5
05-27-2016,314.67
05-28-2016,275.27
05-29-2016,315.89
05-30-2016,339.13
05-31-2016,120.78
06-01-2016,352.23
06-02-2016,288.77
06-03-2016,334.18
06-04-2016,271.99
06-05-2016,268.95
06-06-2016,337.96
06-07-2016,340.92
06-08-2016,383.75
06-09-2016,704.19
06-10-2016,315.58
06-11-2016,241.48
06-12-2016,312.43
06-13-2016,318.71
06-14-2016,332.98
06-15-2016,352.27
06-16-2016,281.39
06-17-2016,300.04
06-18-2016,241.19
06-19-2016,239.56
06-20-2016,265.32
06-21-2016,361.19
06-22-2016,324.09
06-23-2016,355.24
06-24-2016,267.5
06-25-2016,215.28
06-26-2016,236.48
06-27-2016,325.27
06-28-2016,320.46
06-29-2016,317.07
06-30-2016,311.84
07-01-2016,284.38
07-02-2016,276.83
07-03-2016,291.54
07-04-2016,276.31
07-05-2016,282.13
07-06-2016,311.38
07-07-2016,305.29
07-08-2016,238.69
07-09-2016,215.93
07-10-2016,254.89
07-11-2016,275.08
07-12-2016,307.12
07-13-2016,293.79
07-14-2016,284.09
07-15-2016,230.78
07-16-2016,253.24
07-17-2016,263.35
07-18-2016,221.35
07-19-2016,274.31
07-20-2016,266.63
07-21-2016,264.93
07-22-2016,243.18
07-23-2016,186.18
07-24-2016,205.91
07-25-2016,233.95
07-26-2016,294.33
07-27-2016,297.45
07-28-2016,254.88
07-29-2016,241.49
07-30-2016,200.63
07-31-2016,214.11
08-01-2016,292.91
08-02-2016,314.76
08-03-2016,255.41
08-04-2016,285.93
08-05-2016,249.71
08-06-2016,178.03
08-07-2016,233.9
08-08-2016,282.14
08-09-2016,245.91
08-10-2016,257.77
08-11-2016,283.54
08-12-2016,229.23
08-13-2016,213.65
08-14-2016,215.18
08-15-2016,246.8
08-16-2016,234.26
08-17-2016,300.45
08-18-2016,281.02
08-19-2016,210.5
08-20-2016,192.68
08-21-2016,162.42
08-22-2016,244.04
08-23-2016,276
08-24-2016,267.12
08-25-2016,274.42
08-26-2016,202.54
08-27-2016,202.68
08-28-2016,170.13
08-29-2016,225.66
08-30-2016,252.54
08-31-2016,269.65
09-01-2016,232.56
09-02-2016,203.23
09-03-2016,204.99
09-04-2016,180.62
09-05-2016,182.15
09-06-2016,296.85
09-07-2016,294.91
09-08-2016,205.99
09-09-2016,220.42
09-10-2016,168.57
09-11-2016,195.08
09-12-2016,226.78
09-13-2016,244.51
09-14-2016,238.2
09-15-2016,218.62
09-16-2016,178.01
09-17-2016,158.25
09-18-2016,184.88
09-19-2016,199.75
09-20-2016,-66.84
09-21-2016,916.47
09-22-2016,220.08
09-23-2016,205.77
09-24-2016,190.57
09-25-2016,197.55
09-26-2016,218.9
09-27-2016,266.85
09-28-2016,268.09
09-29-2016,203.5
09-30-2016,221.53
10-01-2016,200.44
10-02-2016,167.02
10-03-2016,218.47
10-04-2016,266.05
10-05-2016,251.65
10-06-2016,262.28
10-07-2016,260.08
10-08-2016,159.96
10-09-2016,153.09
10-10-2016,226.8
10-11-2016,268.85
10-12-2016,253.12
10-13-2016,273.96
10-14-2016,169.85
10-15-2016,626.11
10-16-2016,175.13
10-17-2016,265.01
10-18-2016,303.6
10-19-2016,-203.48
10-20-2016,227.19
10-21-2016,228.27
10-22-2016,176.04
10-23-2016,192.91
10-24-2016,226.58
10-25-2016,209.88
10-26-2016,265.92
10-27-2016,228.07
10-28-2016,198.99
10-29-2016,226.5
10-30-2016,167.48
10-31-2016,251.27
11-01-2016,256.03
11-02-2016,264.55
11-03-2016,270.5
11-04-2016,225.39
11-05-2016,811.25
11-06-2016,228.94
11-07-2016,228.64
11-08-2016,253.82
11-09-2016,250.68
11-10-2016,236.5
11-11-2016,297.13
11-12-2016,233.89
11-13-2016,177.74
11-14-2016,210.77
11-15-2016,288.2
11-16-2016,298.63
11-17-2016,278.12
11-18-2016,224.42
11-19-2016,207.14
11-20-2016,227.33
11-21-2016,253.7
11-22-2016,228.51
11-23-2016,287.15
11-24-2016,640.21
11-25-2016,243.33
11-26-2016,293.16
11-27-2016,236.67
11-28-2016,252.17
11-29-2016,315.59
11-30-2016,313.6
12-01-2016,291.68
12-02-2016,262.93
12-03-2016,278.84
12-04-2016,208.19
12-05-2016,280.91
12-06-2016,278.52
12-07-2016,324.63
12-08-2016,267.49
12-09-2016,246.68
12-10-2016,229.46
12-11-2016,270.34
12-12-2016,301.57
12-13-2016,280.13
12-14-2016,321.77
12-15-2016,282.43
12-16-2016,235.41
12-17-2016,241.22
